attrib1,attrib2,attrib3,attrib4,attrib5,attrib6,attrib7,attrib8,attrib9,attrib10,attrib11,attrib12,attrib13,attrib14,attrib15,attrib16,attrib17,attrib18,attrib19,attrib20,actual_class,subset,predicted_class,trust_score,dist_to_non_pred,dist_to_pred,our_score,model_confidence,mean_distance,rowID
32,4,1,4,0,0,0,0,0,0,79,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,validation,0,6.828215353598438,28.836274672710445,4.123105625617661,24.419921913166565,0.9981970781758002,0.0,8293
32,2,1,6,0,0,0,1,5,4,85,2,999,1,1,-0.1,93.2,-42.0,4.021,5195.8,0,validation,0,9.336480716183658,27.346195585492328,2.8289618237084784,27.214704210560864,0.9961755892245728,0.0,8294
35,1,1,3,0,0,0,1,2,4,61,2,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,validation,0,11.882905029335427,47.210639012832814,3.8729879937846436,22.53190330883697,0.9983904769498355,0.0,8295
47,2,1,6,0,0,0,1,3,3,429,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,validation,0,1.5453920880665368,10.049876864917302,6.403124315519729,28.135563266304917,0.9249064914599455,0.0,8296
30,2,1,6,0,1,0,1,3,2,182,1,999,0,0,1.4,93.444,-36.1,4.967,5228.1,0,validation,0,7.0967767336999845,23.151674151127818,3.1622801899894957,16.25415177617817,0.9947140733024852,0.0,8297
38,3,0,0,0,1,0,1,5,0,117,2,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0,validation,0,2.7522973901921626,12.584322190726047,4.472297396193594,17.3648839756781,0.9923763222031201,0.0,8298
38,1,1,1,0,1,0,1,3,3,122,3,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0,validation,0,6.68646040797296,34.10094808066209,5.0,17.63666548488307,0.9962790471451618,0.0,8299
32,3,0,2,0,0,0,0,1,2,125,1,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,validation,0,10.457026929075907,34.128022518159646,3.1636448915768027,19.75400783279473,0.9966614178488493,0.0,8300
35,3,2,3,0,0,0,1,2,1,658,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,1,validation,0,0.8047322437437355,6.000000083333332,7.355896206445549,42.52438548513304,0.6200259601733455,1.0,8301
38,3,1,6,1,0,0,0,0,1,392,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,validation,0,4.510829058798082,13.209646929422519,2.828429953171901,23.703136495579088,0.9750926910940123,0.0,8302
32,3,0,0,1,0,0,0,1,1,135,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,validation,0,11.583807415140239,33.92233584233273,2.8284271247461903,20.670223920662256,0.9968715528390172,0.0,8303
42,2,0,1,0,0,0,1,5,1,203,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,validation,0,4.122011083932972,22.98979541013795,5.477324985793704,10.562209487345147,0.9903960708523268,0.0,8304
28,8,1,6,0,1,0,1,7,4,41,1,999,0,0,-1.8,92.84299999999999,-50.0,1.64,5099.1,0,validation,0,3.5213212440750157,30.54508485828776,8.57432498800926,47.51193244607278,0.8050521836843137,0.0,8305
49,4,2,6,0,1,0,0,5,3,30,1,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,validation,0,10.582482906075404,56.05990784865776,5.197424843131452,27.27345620533238,0.995129594102585,0.0,8306
34,2,1,6,0,0,0,0,5,4,34,1,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0,validation,0,15.352929329680281,56.92815132252232,3.6079667404231985,26.937950972440813,0.9948589437267479,0.0,8307
32,3,0,3,0,1,0,1,0,3,413,1,999,0,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,validation,0,2.4753333743411994,10.148927480280861,4.000024499924969,41.963299890536035,0.9607883777655938,0.0,8308
47,4,0,3,0,0,1,1,5,2,208,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0,validation,0,6.19963811879523,26.929960712930868,4.243795588856749,11.309103164425226,0.9903960708523268,0.0,8309
53,4,0,4,1,1,0,0,0,4,204,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,validation,0,6.622737181503024,22.62741702006661,3.316626147156173,17.374023547121087,0.9963238527624769,0.0,8310
51,2,2,6,0,0,0,1,3,4,88,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,validation,0,13.642454675969427,37.45879812540722,2.6457520669934285,25.491126996029458,0.9980493163689228,0.0,8311
40,2,0,1,0,0,0,0,0,4,83,3,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0,validation,0,6.060397650684748,21.599873055182563,3.4641016151377544,20.70522481135878,0.9984132600133029,0.0,8312
46,3,0,3,0,1,0,1,5,0,119,1,999,1,1,-0.1,93.2,-42.0,4.191,5195.8,0,validation,0,3.575832929911353,16.74410836682563,4.58257569495584,22.278302566075354,0.99356258758763,0.0,8313
47,2,1,6,0,0,0,1,3,3,310,3,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,validation,0,5.451273675404546,22.350222750567834,4.000000124999998,18.485785905047017,0.98657320653895,0.0,8314
26,2,1,1,0,0,0,0,1,0,278,1,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0,validation,0,5.128655345204593,22.937275731873655,4.372376127462049,20.302527264270363,0.990167567752055,0.0,8315
35,4,0,2,0,0,0,0,0,2,104,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,validation,0,5.043799235008879,13.849019315460636,2.6457515000468206,19.424822417393045,0.9980413603716308,0.0,8316
39,2,0,3,1,0,0,1,2,2,131,1,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,validation,0,11.37111155881141,33.29947152733827,2.8284271247461903,14.539433643706314,0.9969758844906206,0.0,8317
41,4,2,6,0,1,0,1,3,3,95,1,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0,validation,0,12.506611260061137,38.770547017033586,3.000004166663773,19.575034526183906,0.9976292441620297,0.0,8318
49,4,0,5,0,1,0,0,0,4,319,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,validation,0,2.7796347793866003,13.895337239520376,4.898979485566356,20.749613616736436,0.9901782558054368,0.0,8319
56,4,0,4,0,0,1,0,0,4,73,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,validation,0,7.294027946982979,34.154838778714826,4.582575804064784,28.58693773350559,0.9982965982533616,0.0,8320
49,5,0,0,0,0,0,0,1,0,93,2,999,0,0,1.4,94.465,-41.8,4.96,5228.1,0,validation,0,11.419672378943911,35.60821468425526,3.018146782381536,24.401601977190307,0.9984410935519229,0.0,8321
37,3,0,0,0,0,0,0,1,4,26,3,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0,validation,0,15.209040233935745,71.2175883472616,4.582582677923007,26.683837026380946,0.9984613331110842,0.0,8322
54,6,0,6,0,1,0,1,5,3,68,2,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,validation,0,9.800560698290946,37.66771250023022,3.7434242345745425,26.443252759312333,0.9954370155100963,0.0,8323
57,9,0,5,1,1,0,1,3,0,81,1,999,0,0,1.4,93.444,-36.1,4.97,5228.1,0,validation,0,8.139184698181229,43.10639095308272,5.196155886807093,29.462609311356562,0.9984987541579083,0.0,8324
44,1,1,1,0,1,0,1,0,4,161,2,999,0,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,validation,0,1.806394001198641,9.739177994060896,5.291502622129181,31.933259481631193,0.9944196943999668,0.0,8325
29,8,0,6,0,1,0,0,5,3,86,1,999,1,1,-0.1,93.2,-42.0,4.245,5195.8,0,validation,0,6.706714153741233,29.916578698106505,4.360690885628102,27.453792763311608,0.9379042724819666,0.0,8326
51,6,0,1,1,1,0,1,0,1,397,1,999,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,validation,0,0.7594653446324101,5.656854249492381,7.3484692283495345,43.2181462488339,0.966180106722394,0.0,8327
28,3,1,1,0,1,0,0,8,3,240,1,999,0,0,-1.8,93.075,-47.1,1.483,5099.1,0,validation,0,2.560551574837988,7.033216049575045,2.646758205805736,33.10024447070889,0.8842516962620639,0.0,8328
44,2,1,6,0,1,0,1,5,3,22,4,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,validation,0,12.728818180059983,64.92082306933578,5.000302490849928,25.665613481244815,0.9953765770184386,0.0,8329
32,2,1,6,0,1,0,1,5,1,145,2,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,validation,0,2.584421556450394,9.92883825026876,3.7418029076903556,21.10270159699219,0.9916325889979876,0.0,8330
44,3,0,2,1,1,0,0,0,4,194,3,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,validation,0,4.2095664634258805,16.171714349443654,3.741657921296387,13.820560501422948,0.9965751594528015,0.0,8331
33,3,0,3,1,0,0,1,0,3,329,2,999,0,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,validation,0,2.400504387927069,9.842126802678372,4.000024499924969,35.2125156901063,0.9868568150396033,0.0,8332
53,3,0,0,0,0,1,0,1,4,16,22,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,validation,0,12.245855676000433,79.63632946086862,6.403124940214738,39.11742035231168,0.9984410935519229,0.0,8333
51,3,0,3,1,1,0,1,0,2,254,1,999,1,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,validation,0,2.250079522312224,11.698218154915732,5.099024318435832,34.434579064058745,0.9946172792303132,0.0,8334
31,3,0,3,0,0,0,0,0,4,232,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0,validation,0,6.276007877985883,19.45567567575081,3.000008166655551,13.677989447848288,0.9950271710417561,0.0,8335
27,4,1,3,0,1,0,1,8,2,56,7,999,0,0,-1.8,93.075,-47.1,1.445,5099.1,0,validation,0,2.7520053366418775,17.015357416169664,6.082894048066266,45.124352144355,0.9752077770140519,0.0,8336
48,2,0,1,0,0,0,0,0,0,125,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,validation,0,6.432135760265228,18.836041967462318,2.8284273015228796,21.045421076926164,0.9969472959483409,0.0,8337
32,3,0,4,1,1,0,0,0,1,128,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,validation,0,3.3230116941098475,10.840591542900311,3.162279083193006,20.303389592653755,0.9967556409576479,0.0,8338
49,4,0,6,0,1,0,0,0,3,420,2,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0,validation,0,2.991411753493133,15.842979801792339,5.1961548283321966,28.005452187048654,0.9740611005905332,0.0,8339
38,8,1,6,0,0,0,0,0,3,459,2,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0,validation,0,1.3383446847260776,10.840592280867394,8.000000249999996,28.791806881598195,0.939808579500862,0.0,8340
28,2,1,1,0,0,0,1,7,4,347,2,999,0,0,-1.8,92.84299999999999,-50.0,1.531,5099.1,1,validation,1,0.7428358861647999,6.039740474556832,8.030652526414027,9.041371458661253,0.7014789950047405,0.0,8341
46,6,0,3,0,0,0,0,0,0,128,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,validation,0,3.8361180807358504,16.65888426636075,4.24264115852378,19.616803874110115,0.9969472959483409,0.0,8342
30,8,0,4,0,1,0,0,1,1,123,4,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0,validation,0,9.119459076144667,35.178321577358005,3.7575008982034883,21.468620886667782,0.9967711094400395,0.0,8343
44,3,0,2,1,0,1,0,0,3,285,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0,validation,0,4.139716419843311,16.972839391215654,4.0000004999999685,16.172676436163346,0.991322574124215,0.0,8344
26,3,0,3,0,1,1,1,2,4,300,3,999,0,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,validation,0,5.364209547818649,19.877354275657513,3.6055514141390357,19.318977630589693,0.9898385544976581,0.0,8345
31,2,0,6,0,1,0,1,3,3,1037,4,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0,validation,1,2.1379518480008417,12.68008974731646,5.830951980594592,6.044503141444585,0.6393810375391527,1.0,8346
42,4,0,1,0,0,0,0,0,0,361,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,validation,0,4.304947529214192,18.180248650664865,4.1231057468854715,21.4405787267475,0.9897069751245219,0.0,8347
38,4,1,6,0,1,0,1,3,4,80,1,999,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,validation,0,11.860710213222236,40.52359654571657,3.3166247903554,21.860359212282223,0.9980236678865021,0.0,8348
49,2,0,6,0,1,0,1,8,0,404,6,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,0,validation,0,1.262376997486357,10.763217223488523,8.4261512566533,50.113735332714455,0.8563279916848108,0.0,8349
47,6,2,6,0,1,0,0,0,4,181,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,validation,0,2.0935076918179902,10.465402858944406,4.89897989381463,17.04057610804999,0.9958173520452854,0.0,8350
33,3,0,3,1,1,0,0,0,0,125,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,validation,0,3.717160053814785,13.248336688052646,3.464101759475319,20.174345542370897,0.9969775195342537,0.0,8351
42,2,2,6,0,1,1,1,3,4,153,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,validation,0,8.054971495479448,34.01699641355791,4.1231057468854715,16.73373613191782,0.9956664418374378,0.0,8352
29,2,1,1,0,0,1,1,2,3,130,3,999,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,validation,0,10.349085620761292,33.761754456781595,3.162293471517152,19.519286167990597,0.9967304780966565,0.0,8353
41,10,1,1,0,0,0,1,2,3,71,1,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,validation,0,13.0062795850306,46.35570395323548,3.464101759475319,20.869538129635497,0.9983765521324709,0.0,8354
37,1,0,1,0,0,0,0,0,0,108,2,999,1,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,validation,0,2.634060613695085,11.439159060000872,4.242785052297606,39.48074256352702,0.9969230606387282,0.0,8355
29,4,0,5,0,1,0,1,2,4,166,1,999,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,validation,0,13.019948267871932,33.194320237052786,2.449497091241384,17.40870680201279,0.9955526471071955,0.0,8356
38,3,0,3,1,1,0,0,0,2,88,2,999,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,validation,0,8.948900707383885,22.815137869405955,2.449490559279623,19.499966756258765,0.9984960088092553,0.0,8357
53,5,0,0,1,1,0,0,0,2,591,3,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,validation,0,1.7315188643849242,11.916884324352642,6.782330056846246,42.67553293137117,0.8769061852064226,0.0,8358
34,1,0,1,0,0,0,0,2,2,29,1,999,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,validation,0,14.823917244325527,69.59054838841271,4.594477663456426,24.839988521804315,0.9983264540151484,0.0,8359
51,3,0,3,0,1,0,1,8,0,104,4,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,validation,0,1.6254668640226984,10.04987562112089,6.082762530298219,41.119681900198565,0.9746275471201762,0.0,8360
42,3,0,5,0,0,0,0,1,2,96,7,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,validation,0,7.263008351157231,38.46599997400317,5.196152518931676,20.46175802241739,0.9980100393105292,0.0,8361
40,2,0,6,0,0,0,1,3,2,53,3,999,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,validation,0,12.9005652692763,49.559613921014474,3.7416621974732034,21.34355062295714,0.9981487543634064,0.0,8362
27,4,1,1,0,0,0,0,1,1,187,2,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,validation,0,7.334261250021966,24.05270140753425,3.1794988598834286,17.77826428194021,0.9961997966918323,0.0,8363
42,2,0,6,0,0,0,1,2,0,24,12,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,validation,0,11.49775406887884,72.02669252436912,6.164414084079686,27.709395894348607,0.9983762353654625,0.0,8364
55,7,2,4,0,0,0,0,6,4,136,1,999,0,0,-0.2,92.756,-45.9,3.282,5176.3,0,validation,0,1.2558187690713065,24.185336714629383,19.15862020083896,30.12709757698673,0.6027678772341213,0.0,8365
31,2,1,6,0,1,0,1,5,3,124,1,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,validation,0,3.2896893627500114,10.199098440548557,3.0003226493162365,20.20608634651445,0.9888876416591226,0.0,8366
35,4,1,6,0,1,1,1,3,3,30,1,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0,validation,0,18.45798738114408,68.39704171965343,3.605552523539215,26.495731080088973,0.9979624365888229,0.0,8367
34,1,0,3,0,1,0,0,1,0,274,2,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,validation,0,5.622146720648907,19.30109958007574,3.3330480044547843,16.25405612225473,0.9908280760436645,0.0,8368
44,10,0,0,0,2,2,1,0,1,241,1,999,1,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,validation,0,1.3222171350568748,12.322482095746782,9.219560130505142,33.64274378364716,0.9932976480388881,0.0,8369
40,3,0,2,1,1,1,0,1,0,21,1,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0,validation,0,13.796851885056762,74.39728152291596,5.292337479790947,25.885891295653327,0.9984250953523737,0.0,8370
39,2,0,1,1,1,0,1,2,0,353,4,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,validation,0,2.8075395990020504,13.182742544705938,4.595478756343024,18.99917173410054,0.990413092983863,0.0,8371
24,1,1,1,0,0,0,0,0,2,260,1,999,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,validation,0,4.146480904939694,19.86336791684637,4.690415866423787,18.760474034362016,0.9944894196854505,0.0,8372
31,2,0,6,1,0,0,1,3,0,70,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,validation,0,18.356253634076616,46.7990953438206,2.449490559279623,26.38179630984224,0.9980939648853713,0.0,8373
46,2,1,6,0,0,0,1,2,4,852,9,999,0,0,1.4,93.91799999999999,-42.7,4.957,5228.1,1,validation,1,1.3139529970652715,11.35781739596125,8.544005852057921,4.974419493256301,0.5555862624081805,0.0,8374
34,2,0,6,0,0,0,1,3,2,202,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,validation,0,5.770496801549767,17.888543931801717,3.0000006666665926,13.027568049389682,0.9947831268111598,0.0,8375
39,3,0,2,1,0,0,1,2,2,85,3,999,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,validation,0,11.788003005931063,38.45574631963358,3.1622782926238484,17.6024814872583,0.9985586456086878,0.0,8376
33,2,0,6,0,0,0,1,2,3,180,3,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,validation,0,7.038302708977786,23.082128952936728,3.1795021622889363,13.833447641790308,0.9957782676166452,0.0,8377
30,3,1,0,1,2,2,0,0,4,140,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,validation,0,2.986222843100111,13.983214830646126,4.582575804064784,22.75614205059662,0.9968105724002673,0.0,8378
42,4,2,6,0,1,0,1,3,1,141,2,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0,validation,0,11.696219083642944,34.25152522151403,2.8284271247461903,16.0915635034932,0.9959395870681469,0.0,8379
46,3,0,0,1,0,1,0,0,4,28,8,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0,validation,0,7.951130182385846,59.76227264754915,7.416198487095663,30.12003070533707,0.9985223929716661,0.0,8380
34,1,0,1,1,0,0,1,0,1,245,5,999,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,validation,0,1.8040807011369286,10.699960560674977,5.830976676338193,29.72613323357814,0.9929101728906014,0.0,8381
41,3,2,4,0,2,2,0,1,3,127,6,999,0,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,validation,0,6.665612540982117,34.65465228508305,5.09901990582504,18.415673958243524,0.9968676211917107,0.0,8382
41,2,0,1,0,0,0,1,8,0,160,1,999,0,0,-1.8,93.075,-47.1,1.392,5099.1,0,validation,0,2.2344612360046896,6.92821542678921,3.000620102578799,33.440855344845836,0.8570650736695995,0.0,8383
55,8,0,3,0,1,0,1,0,1,604,1,999,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,validation,0,1.4752756539701113,12.041606578858156,8.062275671297776,60.28045962238261,0.7465536006505948,0.0,8384
24,3,0,4,1,0,0,1,8,3,348,2,999,0,0,-1.8,93.075,-47.1,1.41,5099.1,0,validation,0,1.1186170006483462,7.615774747194142,6.708205795889092,43.2351090207361,0.8253114715338474,0.0,8385
54,2,0,1,0,0,0,0,0,0,160,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,validation,0,4.358445627354305,17.316032455502093,3.8729834753068597,21.35385669787244,0.996193902154762,0.0,8386
52,7,0,5,0,1,0,0,1,2,110,1,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,validation,0,11.32182988214159,37.1299495555813,3.1795007469727103,23.267304438926168,0.9969998328078227,0.0,8387
31,1,0,1,0,0,0,0,0,4,1269,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,1,validation,0,0.525673598924646,14.177447443034307,26.870057982817976,94.6034954436327,0.5147488542266594,1.0,8388
37,3,0,4,0,0,1,0,0,1,118,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,validation,0,3.1829419756945847,12.22777297793845,3.74165752040456,18.73606399809532,0.9967232059676879,0.0,8389
57,5,2,6,0,1,0,0,5,1,21,1,999,0,0,-0.1,93.2,-42.0,4.7,5195.8,0,validation,0,12.5852684330117,64.17156245565477,4.998942688209176,32.39110530057213,0.9755991375413378,0.0,8390
34,2,1,1,0,1,0,1,2,2,85,1,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,validation,0,16.21429090466822,41.338171657682345,2.449489946907315,20.246909299090188,0.9983042220544549,0.0,8391
37,2,0,6,0,0,0,0,2,0,1009,5,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,validation,1,1.1627212589693443,13.270961720990684,11.313708675761454,5.570922686134489,0.5353530005871306,0.0,8392
27,3,0,2,0,0,0,0,0,1,37,9,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,validation,0,11.542893984681353,58.86876047616428,5.000000099999999,30.910397178155385,0.9983425626801051,0.0,8393
45,1,2,3,0,1,0,1,8,0,325,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,validation,0,1.7066101652975605,11.61895003862225,6.708203932499369,37.58751819196592,0.8890229188117125,0.0,8394
49,3,0,2,0,0,0,0,4,2,11,1,999,0,0,-0.1,93.79799999999999,-40.4,4.827,5195.8,0,validation,0,14.791389662581377,74.79318071188041,4.956535080073578,26.529926181408072,0.9484697640880974,0.0,8395
55,3,0,0,1,0,0,0,2,3,385,6,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0,validation,0,1.3413750641583877,9.899495744733668,7.28011016400164,27.72707485570673,0.9756765482835786,0.0,8396
56,7,0,1,1,0,0,0,1,1,197,3,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0,validation,0,5.315679152334964,26.637245446930134,4.911070962631269,18.659015553228333,0.9965960749888302,0.0,8397
43,3,1,2,0,1,1,1,2,2,1806,4,999,0,0,1.4,93.91799999999999,-42.7,4.957,5228.1,1,validation,1,0.5346091777548637,20.6881614697875,38.59772972598259,12.37202490286235,0.7219748679905076,0.0,8398
28,1,0,1,0,1,0,1,0,4,237,4,999,0,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,validation,0,1.794690954503289,8.971623264493443,4.898979485566356,31.779137893679454,0.9922735074301517,0.0,8399
46,7,0,6,0,0,0,1,5,0,90,2,999,1,1,-0.1,93.2,-42.0,4.191,5195.8,0,validation,0,2.9986662733508997,16.175503701585306,5.29423271116788,25.40385240192735,0.9963862901752323,0.0,8400
59,6,0,3,1,1,0,1,2,4,142,1,999,0,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,validation,0,8.155798459529175,35.5225157470584,4.255492098453482,23.09825367968269,0.9964218942303117,0.0,8401
36,3,0,1,0,1,1,1,2,2,302,1,999,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,validation,0,4.179914685633486,16.60676597053141,3.872991608563076,14.669110368078023,0.9897989354267105,0.0,8402
42,3,0,2,0,0,0,0,0,2,287,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,validation,0,4.3321436402022995,14.801311968876332,3.3166253933780343,14.044452780266857,0.9908487640015026,0.0,8403
34,2,1,6,0,0,1,0,0,1,262,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,validation,0,4.156953365582599,14.815804804329792,3.464101759475319,15.090062126898866,0.9943534473478914,0.0,8404
38,2,1,1,0,1,0,1,5,1,133,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,validation,0,2.0987368700684703,7.170596418708835,3.3166247903554,15.900949862519827,0.9917704151081587,0.0,8405
38,4,1,6,0,1,0,0,0,2,566,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,validation,0,1.646060584020701,8.717797887081348,5.196158581105854,35.41436713582931,0.8564478247728184,0.0,8406
39,3,0,2,0,0,0,0,0,3,124,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0,validation,0,6.2790156418078125,13.18597209158285,2.0000062499902342,17.286189098288272,0.996783949617485,0.0,8407
54,3,0,3,1,1,0,1,3,1,439,3,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,validation,0,1.888438563969421,14.816628023946608,7.745967725210324,30.95558156857576,0.9340847880144336,0.0,8408
42,2,0,0,0,0,0,0,0,3,148,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0,validation,0,2.70106229003403,12.647935997624346,4.582578422678656,16.57067169999693,0.9968208531476995,0.0,8409
